benchmark/color04/DSJC1000.5.col,benchmark/color04/DSJC1000.5_01.dat,1000,249826,telematik-tuhh,existent,YES,01,6,0.08,0.1,264348
benchmark/color04/DSJC1000.5.col,benchmark/color04/DSJC1000.5_02.dat,1000,249826,telematik-tuhh,existent,YES,01,2,0.08,0.08,264372
benchmark/color04/DSJC1000.9.col,benchmark/color04/DSJC1000.9_01.dat,1000,449449,telematik-tuhh,existent,YES,01,2,0.1,0.11,264236
benchmark/color04/DSJC1000.9.col,benchmark/color04/DSJC1000.9_02.dat,1000,449449,telematik-tuhh,existent,YES,01,2,0.1,0.11,264212
benchmark/color04/DSJC125.1.col,benchmark/color04/DSJC125.1_01.dat,125,736,telematik-tuhh,existent,YES,01,3,0.04,0.06,264064
benchmark/color04/DSJC125.1.col,benchmark/color04/DSJC125.1_02.dat,125,736,telematik-tuhh,existent,YES,01,5,0.04,0.05,264208
benchmark/color04/DSJC125.5.col,benchmark/color04/DSJC125.5_01.dat,125,3891,telematik-tuhh,existent,YES,01,4,0.05,0.06,264156
benchmark/color04/DSJC125.5.col,benchmark/color04/DSJC125.5_02.dat,125,3891,telematik-tuhh,existent,YES,01,2,0.05,0.05,264148
benchmark/color04/DSJC125.9.col,benchmark/color04/DSJC125.9_01.dat,125,6961,telematik-tuhh,existent,YES,01,1,0.05,0.05,264184
benchmark/color04/DSJC125.9.col,benchmark/color04/DSJC125.9_02.dat,125,6961,telematik-tuhh,existent,YES,01,8,0.05,0.05,264200
benchmark/color04/DSJC250.1.col,benchmark/color04/DSJC250.1_01.dat,250,3218,telematik-tuhh,existent,YES,01,1,0.04,0.05,264224
benchmark/color04/DSJC250.1.col,benchmark/color04/DSJC250.1_02.dat,250,3218,telematik-tuhh,existent,YES,01,1,0.04,0.05,264200
benchmark/color04/DSJC250.5.col,benchmark/color04/DSJC250.5_01.dat,250,15668,telematik-tuhh,existent,YES,01,1,0.05,0.05,264116
benchmark/color04/DSJC250.5.col,benchmark/color04/DSJC250.5_02.dat,250,15668,telematik-tuhh,existent,YES,01,5,0.05,0.05,264172
benchmark/color04/DSJC250.9.col,benchmark/color04/DSJC250.9_01.dat,250,27897,telematik-tuhh,existent,YES,01,5,0.05,0.22,264160
benchmark/color04/DSJC250.9.col,benchmark/color04/DSJC250.9_02.dat,250,27897,telematik-tuhh,existent,YES,01,5,0.05,0.05,264120
benchmark/color04/DSJC500.1.col,benchmark/color04/DSJC500.1_01.dat,500,12458,telematik-tuhh,existent,YES,01,3,0.05,0.05,264236
benchmark/color04/DSJC500.1.col,benchmark/color04/DSJC500.1_02.dat,500,12458,telematik-tuhh,existent,YES,01,6,0.07,0.05,264448
benchmark/color04/DSJC500.5.col,benchmark/color04/DSJC500.5_01.dat,500,62624,telematik-tuhh,existent,YES,01,1,0.05,0.07,264120
benchmark/color04/DSJC500.5.col,benchmark/color04/DSJC500.5_02.dat,500,62624,telematik-tuhh,existent,YES,01,1,0.05,0.06,264148
benchmark/color04/DSJC500.9.col,benchmark/color04/DSJC500.9_01.dat,500,112437,telematik-tuhh,existent,YES,01,6,0.06,0.08,264236
benchmark/color04/DSJC500.9.col,benchmark/color04/DSJC500.9_02.dat,500,112437,telematik-tuhh,existent,YES,01,9,0.05,0.06,264120
benchmark/color04/DSJR500.1.col,benchmark/color04/DSJR500.1_01.dat,500,3555,telematik-tuhh,existent,YES,01,8,0.09,0.05,267584
